sex,age,address,famsize,medu,fedu,mjob,fjob,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,internet,romantic,famrel,freetime,goout,health,absences,GPA
2,24,1,2,2,3,1,5,3,2,1,1,2,2,2,2,1,2,2,2,3,5,16,11
2,22,1,1,3,1,5,1,1,1,1,1,2,1,1,2,1,1,4,1,2,3,6,13
2,21,1,2,4,4,5,5,3,1,3,2,2,2,1,1,1,2,3,3,2,5,0,12
1,23,1,2,2,2,3,3,1,1,2,0,2,1,2,1,1,2,4,4,4,3,11,11
1,23,1,2,3,4,5,5,3,1,2,0,2,2,2,1,1,1,4,3,5,2,9,14
2,22,1,1,2,2,3,3,1,1,2,0,2,1,2,1,1,2,4,3,4,4,0,17
1,22,1,2,4,4,2,5,1,1,3,0,2,1,2,2,1,2,4,4,2,4,2,15
2,23,1,2,4,2,4,5,1,1,2,0,2,1,2,1,1,2,4,2,2,3,0,17
1,21,2,2,1,1,1,5,3,2,2,2,2,1,2,1,1,1,5,3,3,4,21,10
2,20,2,1,1,1,5,5,3,2,3,0,2,2,2,2,1,1,3,2,2,3,8,15
2,24,1,1,4,4,4,5,3,1,1,1,2,1,2,2,1,1,3,2,5,5,5,10
1,22,1,2,3,2,5,5,1,1,2,0,2,1,2,2,1,2,4,4,4,5,10,18
2,23,1,1,3,2,1,5,2,1,3,0,2,1,2,2,1,1,4,3,4,2,5,17
1,23,2,1,2,3,5,3,2,1,1,0,2,2,2,2,1,2,3,1,3,4,13,14
1,24,1,1,2,1,5,5,1,1,1,0,2,2,2,2,1,2,5,3,4,4,10,11
2,23,1,2,2,2,3,5,1,2,2,0,2,1,2,2,1,2,4,1,4,4,10,17
2,20,1,1,1,0,5,5,1,2,1,1,1,2,2,2,1,1,5,3,1,5,5,10
2,23,1,1,3,2,3,5,1,1,2,0,2,1,2,1,1,1,3,1,2,1,4,13
2,21,1,1,1,3,1,5,2,2,1,0,2,1,2,2,1,1,4,3,3,5,11,11
2,21,2,1,2,2,5,5,1,2,2,0,2,1,2,1,1,2,4,4,4,5,0,12
2,20,2,1,1,1,1,3,1,1,1,1,2,1,2,2,2,1,4,1,3,2,6,10
2,20,2,1,3,3,1,5,1,2,1,0,2,1,2,2,1,2,5,4,4,5,4,10
2,21,2,1,2,3,1,3,1,2,2,0,2,2,2,2,2,2,4,5,2,5,0,17
2,20,2,2,2,1,1,5,1,2,1,0,2,2,2,2,2,2,1,3,4,1,0,8
1,21,2,2,4,4,1,5,1,1,2,0,2,1,2,2,2,2,5,3,2,2,5,11
1,21,1,1,1,2,5,5,1,1,3,0,1,2,2,2,1,2,4,4,3,5,0,11
2,22,2,1,3,2,1,5,2,1,2,1,2,2,2,2,2,1,4,5,4,5,0,10
2,22,2,1,1,1,5,5,2,1,1,1,2,1,2,2,1,2,5,4,4,5,0,6
2,20,2,1,4,4,4,5,1,2,1,0,2,2,2,2,1,1,1,5,1,5,0,14
2,21,1,2,2,2,1,5,1,2,4,0,2,2,2,1,2,1,1,2,1,1,4,9
2,20,2,2,1,1,1,3,2,2,2,0,2,1,2,2,1,2,5,4,3,4,0,10
2,20,2,2,1,1,5,3,1,2,1,1,2,1,2,2,1,1,4,4,3,2,4,7
2,21,2,1,0,2,5,5,1,2,1,0,2,1,2,1,2,2,3,2,3,2,0,11
2,22,2,1,2,3,5,5,1,2,1,0,2,1,2,2,1,2,5,5,5,3,2,11
2,20,2,1,3,3,5,3,2,2,1,0,2,2,2,2,1,2,4,1,3,4,0,16
1,22,1,1,1,1,5,5,1,1,2,0,2,2,1,2,1,2,4,4,3,5,4,9
1,20,2,2,4,1,2,3,2,1,2,0,2,1,2,1,1,2,5,3,4,2,0,13
1,20,2,2,4,1,2,3,2,1,2,0,2,1,2,1,1,2,5,3,4,2,7,9
1,21,2,1,3,4,5,2,1,3,2,0,2,2,2,2,2,2,3,4,5,5,4,10
1,20,2,1,1,1,5,5,1,4,2,0,2,1,2,1,2,1,5,4,5,4,8,9
1,20,1,2,3,3,1,1,2,1,2,0,2,1,2,1,1,2,5,3,3,5,0,11
1,22,2,1,2,1,5,5,1,3,1,0,2,2,2,1,2,1,5,5,5,3,8,10
2,21,2,1,4,4,4,4,1,2,3,0,2,2,2,1,1,1,4,2,2,4,6,16
2,20,2,1,1,2,5,3,1,2,1,0,2,2,2,2,2,2,5,1,2,1,3,13
2,21,2,1,2,3,5,3,1,3,2,0,2,1,2,2,1,2,4,5,4,1,2,15
1,21,2,1,1,2,5,5,2,2,2,0,2,2,2,2,2,2,4,3,3,5,0,11
2,21,2,1,2,2,5,5,1,3,2,0,2,1,2,2,1,2,4,4,5,4,4,10
2,21,1,1,1,2,5,3,1,1,3,1,2,1,2,2,2,2,1,3,2,4,0,8
2,21,1,1,1,2,5,3,1,1,3,1,2,1,2,2,2,2,1,3,2,4,3,8
2,20,1,1,2,1,1,5,1,1,2,0,1,1,2,2,1,2,4,4,2,2,0,10
2,21,1,1,1,1,1,5,2,1,2,0,2,1,2,2,2,1,5,4,3,2,0,14
1,22,2,2,1,2,1,3,1,1,1,0,2,1,2,1,1,2,5,5,5,3,4,11
2,21,2,1,1,1,5,5,2,4,4,0,2,1,2,2,1,2,4,3,2,1,0,10
2,21,2,1,1,1,1,5,2,4,3,0,1,1,2,2,2,2,4,4,3,5,2,9
2,20,2,1,1,1,1,5,2,2,2,0,2,1,2,1,1,2,4,3,3,2,1,10
2,21,2,1,1,1,1,5,1,2,1,0,2,2,2,1,1,1,4,2,2,2,0,12
2,20,2,1,1,1,1,1,2,3,2,0,2,1,2,2,2,2,4,2,1,2,0,14
2,20,2,2,2,2,5,5,2,1,3,0,1,1,2,2,2,2,4,4,3,5,2,11
1,21,2,1,1,1,1,5,2,2,1,0,2,2,2,1,2,2,3,4,4,5,6,11
2,23,1,1,1,2,5,5,2,1,2,1,2,1,2,1,1,1,3,4,4,5,9,8
1,20,1,1,3,1,5,3,1,2,1,0,2,1,2,2,2,2,3,2,3,4,0,9
2,21,2,1,2,2,5,3,2,3,2,0,2,1,2,1,1,2,5,3,4,2,1,13
1,20,1,1,2,2,2,5,1,3,1,0,2,2,2,2,2,2,4,3,3,4,1,12
1,21,1,1,4,4,5,4,2,1,2,0,2,1,2,1,2,1,4,3,1,3,0,12
2,20,2,1,3,3,3,5,1,1,2,0,2,1,2,2,1,1,4,5,4,1,4,12
2,21,2,1,2,2,1,5,1,2,2,1,2,1,2,1,2,2,4,4,4,5,2,11
2,21,2,2,2,2,5,5,2,3,1,0,2,1,2,1,2,1,4,3,2,4,0,14
1,21,1,2,2,1,1,3,1,2,1,0,2,1,2,1,1,2,2,4,3,4,4,8
1,20,2,2,1,3,1,5,2,3,1,0,2,1,2,1,1,2,4,2,4,3,2,11
2,20,1,1,2,2,5,3,1,2,3,0,2,1,2,1,2,2,5,3,2,4,0,13
2,21,2,2,2,1,5,5,1,1,1,0,2,1,2,2,1,1,5,4,3,5,2,8
1,20,1,1,3,3,3,3,2,2,1,0,2,1,2,1,1,2,4,3,3,3,11,10
2,21,2,1,1,1,1,5,2,2,2,3,1,1,2,2,2,2,3,4,3,1,0,7
2,22,1,1,2,2,5,1,1,1,1,0,2,1,2,1,2,2,4,5,3,5,4,9
2,24,1,1,2,3,1,3,3,1,1,1,2,2,2,2,1,1,4,4,4,2,0,9
2,22,2,1,2,1,1,5,1,3,1,0,2,1,2,1,2,1,5,5,3,3,2,10
2,20,2,2,1,1,1,5,1,2,1,0,2,1,2,2,2,1,5,2,1,4,0,10
2,21,2,1,2,2,5,5,2,3,2,0,2,1,2,2,1,2,3,4,5,1,1,10
2,21,1,2,2,2,5,5,1,1,1,0,2,1,2,2,2,2,4,3,4,1,6,7
2,22,2,1,2,2,1,5,1,2,2,0,2,1,2,2,1,2,4,3,5,4,0,10
2,21,1,1,2,2,5,3,2,1,1,1,2,1,1,1,1,2,4,4,3,3,1,10
2,23,2,2,3,2,5,5,3,2,3,2,2,1,2,2,2,1,3,3,2,2,6,9
2,24,1,1,1,1,1,3,1,1,3,1,2,2,2,1,2,1,5,3,1,3,6,9
1,23,2,1,1,1,5,5,1,2,1,1,2,2,2,1,1,2,4,4,3,4,0,9
2,23,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,3,2,3,2,4,11
2,24,1,1,1,1,5,5,3,2,2,1,2,1,2,2,1,1,1,1,4,1,12,8
2,21,2,1,2,2,2,5,1,1,2,0,2,2,2,2,2,1,3,3,2,3,2,10
2,22,1,1,0,1,5,1,2,2,1,0,2,2,2,1,2,2,2,4,4,5,5,9
2,21,2,2,1,2,1,5,1,1,2,0,2,2,2,1,1,2,4,4,5,3,0,9
2,21,1,1,3,3,5,5,1,1,1,0,2,2,2,1,1,1,4,5,4,4,0,13
2,21,2,2,1,1,3,3,1,1,1,0,2,1,2,1,1,1,4,4,4,4,2,14
1,22,1,1,3,3,3,1,1,2,4,1,2,1,1,1,2,2,5,4,5,5,0,11
2,21,1,1,2,1,5,3,1,1,2,0,2,1,2,1,1,2,5,3,3,1,0,13
2,21,1,1,2,2,3,5,1,1,1,0,2,1,1,1,2,1,4,2,5,5,0,16
1,22,1,1,1,2,5,5,2,1,1,1,2,1,2,1,1,1,5,3,5,1,12,7
1,21,1,2,4,3,5,5,2,1,1,0,2,2,2,1,1,2,4,2,5,5,8,12
1,22,2,2,2,2,3,3,1,3,4,1,2,1,2,2,2,2,1,3,5,3,2,8
2,21,1,1,1,1,5,5,3,1,4,0,1,1,2,1,1,2,2,2,1,5,0,14
2,24,1,2,2,2,5,5,1,1,3,0,2,2,2,2,1,1,5,4,5,1,0,13
2,22,2,1,1,1,1,5,1,2,1,0,2,1,2,1,1,1,4,4,5,5,0,11
2,20,1,1,3,3,1,3,1,2,2,1,2,2,2,1,1,1,3,3,4,3,8,9
2,22,1,2,1,1,5,3,2,1,3,0,2,1,2,2,2,1,4,3,3,3,0,11
1,22,2,1,2,2,5,5,1,3,1,1,2,1,2,2,1,2,4,4,5,5,0,9
2,21,2,2,1,1,1,5,2,3,2,0,2,1,2,2,2,2,5,3,2,1,0,17
2,22,2,1,2,2,5,5,1,2,2,0,2,1,2,1,2,2,5,3,2,1,0,17
2,22,1,1,1,0,5,5,1,2,2,0,2,2,2,2,1,1,4,4,5,4,1,9
2,23,2,1,1,1,1,5,1,1,2,1,2,1,2,2,1,1,4,3,2,5,9,7
2,21,1,1,3,1,5,5,1,1,1,0,2,2,2,1,1,2,3,1,3,1,0,6
2,21,1,1,3,2,3,1,1,1,1,0,2,2,2,2,1,2,3,1,3,3,2,6
2,23,1,2,1,1,5,1,1,2,2,0,1,2,2,2,2,2,2,3,5,3,8,8
2,21,2,1,4,4,2,4,2,1,2,0,2,2,2,1,1,1,4,3,3,2,0,16
2,21,2,2,1,2,5,5,1,2,1,0,2,2,2,1,1,2,5,4,5,2,0,14
2,23,1,1,2,4,5,3,2,1,2,1,2,1,2,2,1,2,2,3,2,1,8,5
1,21,2,1,2,1,5,3,1,2,2,0,2,2,2,1,1,2,5,2,1,2,0,7
2,21,1,2,1,1,1,5,1,3,2,0,2,1,2,2,1,2,4,3,2,5,6,8
2,21,2,1,2,3,1,3,1,2,2,0,2,1,2,1,1,2,3,3,3,2,0,10
2,21,1,1,4,4,2,2,1,1,2,0,2,1,2,2,1,1,4,3,4,3,4,8
1,23,1,2,4,4,1,2,1,1,4,0,2,1,2,1,1,1,5,5,5,5,2,6
2,21,2,2,3,4,1,5,1,3,2,0,2,1,2,2,2,2,4,2,1,2,2,9
1,22,1,2,4,4,5,3,1,1,3,0,2,1,2,2,1,2,4,4,3,5,0,14
2,22,2,1,4,1,5,5,1,1,1,0,2,2,2,2,1,1,4,2,3,5,1,14
1,21,1,2,2,2,3,3,1,4,3,0,2,2,2,2,2,2,5,1,3,3,0,9
2,22,2,1,2,2,1,5,1,1,1,0,2,1,1,2,1,2,5,1,3,5,5,9
2,21,1,2,4,4,3,3,2,2,1,0,2,1,2,2,2,2,5,1,3,5,1,11
1,22,1,1,3,3,3,3,1,1,1,0,2,1,2,1,1,2,4,1,4,3,8,10
1,22,1,1,1,1,1,3,1,3,2,0,2,2,2,2,1,1,5,1,3,1,0,10
1,21,1,1,2,1,2,3,1,2,2,0,2,2,2,2,1,1,4,2,2,5,2,7
2,21,1,2,2,1,5,3,1,1,2,0,2,2,2,2,1,1,3,2,2,3,0,15
1,21,1,2,4,4,4,2,2,1,1,0,2,1,2,2,1,2,4,1,2,5,0,12
1,20,2,1,1,2,5,3,1,3,2,0,2,1,2,1,2,2,5,5,5,5,11,11
1,20,1,2,2,2,5,5,1,3,4,0,2,1,2,1,2,2,5,4,5,5,8,14
1,20,1,2,2,1,3,3,1,1,1,0,2,2,2,1,1,2,4,3,3,5,11,13
2,21,2,2,2,2,5,5,1,1,3,0,2,1,2,2,2,1,4,3,3,5,2,11
2,21,1,2,4,1,5,5,1,2,2,0,2,1,2,1,1,2,1,2,4,1,8,10
2,22,1,1,3,2,1,5,1,2,1,0,2,2,2,2,2,1,4,3,3,1,5,11
2,22,2,1,2,2,5,5,1,2,2,0,1,2,1,2,2,2,5,1,3,5,0,9
2,21,1,1,4,4,4,3,1,2,3,0,2,1,2,2,1,1,5,3,5,5,1,11
1,22,2,1,4,4,2,5,2,3,1,3,2,2,2,1,1,1,3,3,3,5,2,9
1,22,2,2,1,3,5,5,2,2,1,0,2,2,2,1,2,1,5,1,2,5,2,11
1,22,1,1,3,4,3,5,1,1,2,1,2,1,2,1,1,1,5,4,4,5,8,9
2,22,1,1,4,4,2,2,2,1,2,0,2,1,2,2,1,2,5,2,5,5,0,15
1,21,2,2,4,1,5,1,2,1,1,0,2,2,2,2,1,2,4,1,2,2,0,11
2,22,1,1,1,1,1,1,1,1,2,0,2,2,2,1,1,1,4,5,5,3,2,10
2,22,2,1,4,2,5,5,1,2,2,0,1,1,2,2,1,2,4,3,3,5,0,18
1,21,1,2,2,2,5,3,2,2,2,0,2,1,2,2,1,1,4,1,2,5,0,13
1,22,1,1,3,2,5,5,2,2,2,0,2,1,1,2,1,2,4,1,2,1,0,14
1,24,1,1,1,1,5,5,1,1,2,2,2,1,2,1,1,2,4,4,3,4,2,9
1,22,1,2,1,0,5,5,1,1,1,0,2,2,2,2,2,1,4,1,2,5,4,11
2,22,2,1,1,1,1,1,2,2,1,0,2,1,2,1,1,1,3,5,5,4,3,11
2,21,2,1,1,2,5,5,2,1,3,0,1,1,2,2,1,1,4,3,4,3,5,14
1,21,2,2,1,2,5,1,1,1,1,0,2,2,2,2,2,2,4,4,4,5,4,10
2,22,2,1,3,1,5,5,1,2,2,3,2,1,2,1,1,1,5,4,4,5,2,9
1,22,2,1,2,2,5,5,1,2,1,0,2,2,2,1,2,1,5,5,5,5,0,13
1,23,2,1,1,0,1,1,3,3,1,1,1,1,2,2,2,2,4,3,2,4,0,12
1,22,2,1,1,1,5,3,1,2,1,0,2,1,2,1,1,1,4,5,5,2,0,9
1,23,1,2,1,1,1,1,1,2,2,0,2,1,2,1,2,2,4,3,3,5,6,9
2,21,2,2,2,2,5,3,2,1,2,0,2,2,2,1,2,1,5,4,3,1,0,13
1,21,2,1,3,2,3,5,2,2,1,0,2,2,2,2,1,2,4,5,5,5,2,9
1,21,2,2,1,1,1,5,1,2,1,0,2,2,2,1,1,2,4,5,5,5,0,10
1,23,2,1,1,1,3,5,3,2,1,1,2,1,2,2,1,1,5,3,3,5,2,7
1,24,1,1,3,2,1,3,1,2,1,3,2,2,2,1,2,2,3,2,1,3,4,11
1,23,1,1,3,3,1,1,1,1,2,2,2,1,2,1,1,2,4,4,5,3,9,8
1,21,2,1,2,2,3,3,1,2,1,0,2,1,2,1,1,1,5,4,3,4,6,8
1,24,1,1,2,1,1,5,3,2,1,3,2,2,2,1,1,1,4,4,3,5,4,9
2,21,1,1,3,2,3,1,1,2,2,2,2,1,2,1,2,1,2,5,5,1,8,5
2,22,1,1,1,1,5,1,1,1,1,0,2,1,2,1,2,2,4,3,2,5,9,9
1,20,2,1,1,1,5,5,3,2,1,1,2,1,2,2,1,1,4,4,3,4,12,11
2,23,2,1,4,3,3,3,1,1,1,0,2,1,2,2,1,2,5,4,4,2,8,11
1,23,2,1,3,2,5,5,1,2,1,0,2,1,2,2,1,2,2,5,5,5,8,10
1,24,2,1,1,1,5,3,3,3,2,1,2,2,2,2,1,2,5,4,4,2,8,9
1,22,1,1,3,3,2,5,1,2,2,1,2,1,2,2,1,2,4,5,4,3,4,9
1,23,1,2,1,3,1,3,1,1,1,0,2,2,2,2,1,1,4,3,3,3,0,10
1,24,2,1,1,1,5,5,3,3,1,1,2,1,2,2,1,2,4,4,4,5,4,9
2,23,1,1,1,2,1,5,1,2,2,2,2,1,2,2,2,2,4,3,3,5,2,8
2,24,1,2,1,1,1,5,1,1,1,0,2,1,2,2,2,2,1,4,4,5,0,8
2,23,2,1,2,2,5,5,1,2,1,1,2,2,2,2,1,1,5,5,5,3,0,6
2,22,2,1,0,0,1,5,1,2,1,0,2,1,2,2,1,2,4,4,3,5,0,11
2,22,2,2,3,1,5,1,3,2,3,0,2,1,1,2,2,2,4,2,3,3,5,7
2,22,1,1,4,2,4,3,1,1,2,0,1,1,2,1,1,2,5,5,5,5,0,8
2,23,2,2,2,2,3,3,1,1,2,1,2,1,2,1,1,2,2,3,3,4,3,6
2,22,1,1,4,1,2,1,1,1,1,0,2,1,2,2,2,1,3,2,2,5,0,10
2,22,1,2,1,2,1,5,2,1,1,0,2,2,2,2,1,2,5,5,1,3,0,10
2,23,1,1,1,1,5,5,1,3,2,2,2,2,2,1,2,1,3,4,4,5,3,8
2,23,1,1,2,2,3,1,2,2,2,0,2,2,2,1,1,2,4,3,5,1,2,13
2,22,1,1,3,3,3,3,1,2,1,0,2,1,2,2,1,2,4,4,3,4,0,12
2,23,1,2,1,2,1,5,1,2,2,0,2,2,2,2,1,2,4,4,3,4,0,13
2,23,1,1,4,4,4,4,1,2,2,0,2,2,2,1,1,2,4,3,5,1,0,18
1,23,1,2,4,4,3,5,1,1,1,0,2,1,2,1,1,2,5,4,5,5,3,17
2,22,1,1,4,2,5,5,1,2,2,0,2,1,2,2,1,2,4,3,3,4,0,18
1,23,1,2,1,2,1,3,1,2,1,0,2,1,2,2,2,2,4,1,4,1,8,11
1,23,2,1,4,4,1,3,1,3,1,0,2,1,1,1,1,1,2,5,5,1,5,13
1,22,2,1,1,1,5,3,2,3,1,0,2,2,2,2,2,2,4,2,3,4,4,13
2,23,1,1,2,2,5,5,1,2,2,0,2,1,2,2,1,1,1,3,1,2,4,8
2,23,1,2,2,2,3,3,2,2,3,0,2,2,2,2,1,1,5,4,5,3,0,12
2,23,1,1,1,1,1,3,1,3,2,1,2,2,2,2,2,2,4,4,2,2,2,10
2,22,1,1,4,2,4,5,2,2,4,0,2,2,2,2,1,1,4,2,3,5,0,18
2,22,2,2,2,1,3,5,1,2,2,0,2,2,2,1,1,1,5,3,3,2,5,11
2,23,1,2,1,1,1,3,1,1,2,0,2,2,2,2,2,1,5,2,3,3,2,10
2,23,1,1,1,2,1,1,2,2,2,0,2,1,2,2,2,2,4,1,1,4,0,11
2,23,2,1,2,2,3,5,1,2,3,0,2,2,2,2,1,1,4,2,1,4,5,14
1,22,2,1,4,3,3,5,1,2,2,1,2,1,1,1,1,1,4,5,5,2,4,11
2,23,1,1,3,3,3,3,2,1,2,0,2,1,2,2,2,1,5,3,4,5,0,10
2,22,2,1,4,4,4,3,2,2,2,0,2,1,1,1,1,2,4,3,3,5,2,12
2,22,1,2,3,2,3,5,1,2,2,0,2,2,2,2,2,1,1,2,3,5,0,14
1,23,1,2,1,1,5,3,2,2,1,0,2,2,2,2,1,1,3,3,2,3,2,13
2,23,1,2,1,1,1,3,2,2,3,0,2,2,2,2,1,2,5,3,2,4,0,17
2,23,2,2,1,2,1,5,1,3,2,0,2,2,2,2,2,1,4,3,4,5,0,15
2,23,1,1,3,3,3,3,1,2,2,0,2,1,2,2,1,1,4,3,2,3,6,12
2,22,1,2,4,4,1,1,1,1,2,0,2,1,2,1,1,1,2,3,4,1,4,14
2,22,2,1,1,2,5,3,2,2,2,0,2,2,2,2,2,2,3,2,2,3,0,13
1,23,2,1,1,3,1,5,1,2,2,0,2,1,1,2,2,2,3,3,4,3,0,10
1,23,1,2,4,4,4,3,1,2,3,0,2,2,2,2,1,1,4,2,2,5,0,16
2,22,2,1,1,1,5,3,1,3,1,1,2,1,2,2,1,1,5,2,1,1,0,8
2,23,1,1,2,3,1,3,2,2,1,0,2,1,2,2,1,1,5,2,3,4,0,10
2,23,2,1,4,4,5,4,2,3,2,0,2,1,2,2,1,1,3,2,2,5,0,5
1,23,2,2,1,2,1,3,2,3,1,0,2,1,2,1,1,1,4,3,3,3,3,10
2,22,1,1,2,2,5,1,1,1,3,0,2,2,2,1,2,1,3,4,3,3,8,11
2,22,2,1,1,2,5,5,1,1,1,0,2,2,2,1,1,2,3,5,5,1,4,8
2,23,2,2,4,4,5,5,1,2,3,0,2,2,2,2,1,2,5,4,4,1,0,17
2,23,2,1,1,1,5,5,1,4,3,0,2,2,2,2,1,2,4,3,2,4,4,11
2,24,2,1,1,1,1,5,3,2,2,1,2,1,2,2,1,1,4,3,3,3,4,8
2,23,2,2,4,4,4,3,1,1,2,0,2,2,2,1,1,2,5,4,3,2,1,14
2,23,1,1,3,3,5,5,1,1,2,0,2,2,2,2,1,1,4,1,3,1,1,16
2,22,2,1,3,1,1,5,1,1,2,0,2,1,2,1,1,2,4,5,4,1,10,9
1,23,1,1,4,4,4,4,2,1,2,0,2,2,2,1,1,2,3,2,4,2,4,18
1,23,2,1,2,1,5,5,1,2,1,0,2,2,2,1,1,1,4,4,3,5,0,7
1,22,1,1,2,3,5,3,2,2,2,0,2,2,2,1,1,2,4,4,3,3,4,15
1,24,2,1,1,1,5,3,1,2,1,1,2,2,2,2,2,2,4,3,2,5,0,8
1,23,2,1,4,2,5,5,2,2,1,1,2,2,1,2,2,2,5,4,3,3,0,7
2,23,2,1,2,2,1,5,1,2,3,0,2,2,2,2,2,2,5,3,3,4,0,17
2,22,1,1,4,3,4,5,1,2,2,0,2,2,2,2,1,2,5,5,4,1,0,9
2,23,2,1,4,4,4,1,1,3,1,0,2,1,2,1,1,1,4,4,3,5,4,9
2,24,2,1,2,3,3,5,1,1,3,1,2,2,2,1,1,2,5,4,2,5,4,11
2,23,1,2,3,1,4,3,1,1,2,0,2,1,2,2,1,2,4,3,4,1,4,15
2,23,1,1,1,1,5,5,1,2,2,0,2,2,2,1,2,2,1,1,1,5,6,12
1,22,1,2,3,1,3,3,1,2,1,0,2,2,2,2,1,2,2,4,5,2,6,10
1,23,2,2,3,2,3,5,1,3,1,0,2,2,2,2,1,2,4,4,1,5,4,11
2,23,1,1,4,4,1,4,1,2,2,0,1,2,2,2,2,2,4,3,4,3,4,11
2,22,1,1,1,1,1,5,2,1,2,0,2,1,2,2,1,2,5,3,3,3,2,11
2,20,1,2,1,1,1,5,1,1,2,0,1,2,2,2,1,2,4,3,2,3,6,13
2,20,1,1,4,2,2,3,1,1,3,0,2,1,2,1,1,1,3,2,2,5,0,14
2,21,1,1,3,3,5,5,2,1,2,0,2,1,2,2,2,2,4,3,2,5,0,13
1,21,1,2,4,3,3,5,1,1,2,0,2,1,2,1,1,2,5,4,2,5,6,12
1,21,1,2,2,2,5,5,1,1,2,0,2,2,2,2,1,2,4,4,4,3,0,12
2,22,1,1,4,4,5,4,1,2,2,0,1,1,2,2,2,2,4,1,4,1,2,13
1,20,1,2,3,2,3,5,1,1,2,0,2,1,2,2,1,2,4,2,2,1,0,16
1,20,1,1,3,4,5,5,1,1,2,0,2,1,2,1,1,2,5,5,1,5,0,12
2,20,1,1,4,4,4,2,1,1,2,0,2,1,2,2,1,2,3,3,3,2,2,14
2,20,1,1,2,1,3,5,2,3,3,0,2,1,2,1,1,2,5,2,2,4,0,12
1,20,1,2,4,4,2,3,2,1,1,0,2,1,2,1,1,2,4,3,3,5,0,13
1,20,1,1,4,3,4,5,1,2,2,0,2,1,2,2,1,2,5,4,3,3,0,12
1,20,1,1,2,2,5,5,3,1,3,0,2,1,2,2,1,1,4,5,2,3,0,14
2,21,1,1,4,4,2,5,1,1,1,0,2,1,2,2,1,2,4,4,4,2,6,17
2,21,1,1,4,4,3,3,1,1,3,0,2,1,2,1,1,2,3,2,3,2,10,13
2,21,1,1,3,3,5,5,1,3,2,0,1,1,2,1,2,2,5,3,2,4,2,14
1,22,1,1,3,2,3,3,1,1,1,3,2,1,1,1,1,2,5,5,5,5,2,8
1,21,1,2,4,3,2,5,2,1,1,0,2,2,2,1,1,2,3,1,3,5,6,12
1,20,1,1,4,3,4,5,1,1,2,0,2,2,2,2,1,2,4,4,1,1,0,13
1,20,1,1,4,4,2,2,2,1,1,0,2,1,1,2,1,2,5,4,2,5,0,12
1,21,1,2,4,2,4,5,1,1,2,0,2,2,2,1,1,2,4,5,1,5,0,13
1,21,1,2,2,2,5,5,1,2,2,0,2,1,2,1,1,2,5,4,4,5,2,10
2,20,2,1,2,4,3,2,1,1,3,0,1,1,2,1,1,2,4,3,2,5,2,11
2,21,1,1,2,2,3,3,1,1,1,0,2,1,2,2,1,2,1,2,2,5,6,11
1,20,1,1,2,2,5,5,1,1,1,0,2,1,2,2,1,2,4,2,2,5,8,12
1,20,1,1,4,2,2,3,1,1,1,0,2,2,2,2,1,2,2,2,4,1,0,11
1,21,1,2,3,4,3,5,1,1,2,0,1,1,1,1,1,2,5,3,3,5,2,12
1,21,1,1,4,4,4,4,1,1,2,0,2,1,1,1,1,1,4,4,5,5,4,11
1,20,1,1,4,4,2,3,1,1,2,0,2,1,1,2,1,2,5,4,2,5,0,11
1,20,1,1,4,4,3,3,1,2,2,0,2,1,2,1,1,2,4,3,1,5,2,15
1,20,2,1,4,3,4,1,1,1,2,0,2,1,2,1,1,1,4,5,2,5,0,14
1,20,1,2,3,3,5,5,1,1,2,0,2,2,2,1,1,2,5,3,2,2,0,12
1,21,1,1,3,2,5,5,1,1,1,0,2,1,2,2,1,2,5,4,3,5,4,12
2,21,1,1,2,3,5,5,2,2,1,0,2,1,2,1,2,2,3,5,1,5,4,11
1,20,1,2,4,3,4,3,1,1,3,0,2,1,2,1,1,2,5,4,3,4,0,14
1,21,2,1,4,4,5,4,1,2,3,0,2,1,2,1,1,1,2,4,3,5,4,13
2,20,2,1,3,4,3,2,1,1,3,0,1,1,2,1,1,2,4,3,2,5,2,12
2,20,2,1,2,2,1,5,1,1,1,0,1,1,2,1,2,2,4,3,1,2,8,13
2,21,1,2,2,2,5,5,1,2,2,0,2,1,2,1,1,1,3,3,3,3,16,11
1,20,1,2,4,4,4,5,3,1,1,0,2,1,2,2,1,1,5,4,3,5,8,11
1,20,1,1,4,4,3,4,2,1,2,0,2,1,2,1,1,2,4,3,3,5,0,15
1,20,1,1,2,2,3,3,2,1,1,0,1,1,2,2,1,2,5,4,1,1,0,10
2,21,1,2,2,2,5,1,2,2,2,1,1,2,2,1,1,2,4,3,3,5,14,11
2,20,1,2,4,3,5,5,1,1,2,0,1,1,1,1,1,1,5,2,2,5,4,11
2,21,1,2,3,3,5,3,1,1,2,0,2,1,2,2,1,2,2,3,5,3,6,12
1,21,1,1,4,3,2,3,1,1,4,0,2,2,2,1,1,2,4,2,2,2,2,17
1,20,1,1,4,2,4,5,1,1,2,0,2,1,2,2,2,2,4,3,3,5,4,12
2,20,1,1,4,4,3,4,2,1,2,0,1,1,2,1,1,2,4,4,4,3,2,12
2,21,1,2,2,2,3,3,1,3,2,0,2,1,2,2,1,2,4,3,3,4,0,13
2,20,1,2,4,2,2,5,1,1,2,0,2,1,2,2,1,2,4,3,3,5,0,14
